id,observed_on,place_guess,latitude,longitude,species_guess,scientific_name
142097353,2022-07-26,"Glacier National Park, Flathead, Montana, United States",48.594447775,-114.0370359917,Mariposa Copper,Tharsalea mariposa
142101385,2022-07-24,"Glacier National Park, Glacier, Montana, United States",48.6001448433,-113.5233539767,Milbert's Tortoiseshell,Aglais milberti
142101391,2022-07-24,"Glacier National Park, Glacier, Montana, United States",48.5739635483,-113.5087162817,Chlosyne damoetas altalus,Chlosyne damoetas altalus
142101392,2022-07-24,"Glacier National Park, Glacier, Montana, United States",48.5739649517,-113.508675515,Rockslide Checkerspot,Chlosyne damoetas
142101394,2022-07-24,"Glacier National Park, Glacier, Montana, United States",48.57396102,-113.5086525783,Rockslide Checkerspot,Chlosyne damoetas
142101395,2022-07-24,"Glacier National Park, Glacier, Montana, United States",48.5739768133,-113.5086225367,Rockslide Checkerspot,Chlosyne damoetas
142101396,2022-07-24,"Glacier National Park, Glacier, Montana, United States",48.574004905,-113.508552835,Common Alpine,Erebia epipsodea
142101399,2022-07-24,"Glacier County, MT, USA",48.574161705,-113.496436785,Manitoba Skipper,Hesperia comma manitoba
142181254,2022-09-14,"Hayes Creek, Missoula County, MT, USA",46.8194467562,-114.1002117854,Tholera americana,Tholera americana
142325406,2021-08-05,"Location: 46.905000, -114.045000",46.9049999904,-114.0450000018,Tiger Moths,Spilosoma virginica
142325522,2021-08-05,"Location: 46.905000, -114.045000",46.9049999904,-114.0450000018,Hairy Pine Borer,Tragosoma harrisii
142530923,2022-06-28,"Old Fort Steele Trail, Olney, MT, US",48.5753333149,-114.6157785718,Green Comma,Polygonia faunus
142937471,2022-11-26,"River Road, Missoula, MT, USA",46.8686189296,-114.0348692983,Pasimachus elongatus,Pasimachus elongatus
142945503,2022-07-23,"Glacier County, MT, USA",48.5745447783,-113.4924135633,Manitoba Skipper,Hesperia comma manitoba
142946850,2022-07-23,"Glacier County, MT, USA",48.5836801033,-113.51955492,Essex Skipper,Thymelicus lineola
142947319,2022-07-23,"Glacier County, MT, USA",48.583956035,-113.518554435,Anicia Checkerspot,Euphydryas anicia
143161911,2022-07-01,"Flathead National Forest, Columbia Falls, MT, US",48.5797166667,-114.1575083333,Pale Swallowtail,Papilio eurymedon
143161925,2022-07-16,"Anaconda, MT, US",46.0036138833,-112.943,St. Lawrence Tiger Moth,Arctia parthenos
143306919,2020-09-18,"Hayes Creek, Missoula County, MT, USA",46.8194467562,-114.1002117854,Celery Looper Moth,Anagrapha falcifera
143470646,2022-09-04,"Glacier National Park, Flathead, Montana, United States",48.5254027778,-113.9809277778,Virginian Tiger Moth,Spilosoma virginica
143470676,2022-09-05,"Flathead County, MT, USA",48.525625696,-113.9811042083,Delicate Cycnia Moth,Cycnia tenera
143509248,2022-07-22,"Missoula County, MT, USA",46.7224033333,-113.6733466667,Saffron-winged Meadowhawk,Sympetrum costiferum
143510331,2022-07-22,"Missoula County, MT, USA",46.7224266667,-113.6732116667,Four-spotted Skimmer,Libellula quadrimaculata
143510445,2022-07-22,"Missoula County, MT, USA",46.72191,-113.67282,Saffron-winged Meadowhawk,Sympetrum costiferum
143510549,2022-07-22,"Missoula County, MT, USA",46.722835,-113.6731583333,Saffron-winged Meadowhawk,Sympetrum costiferum
143510676,2022-07-22,"Missoula County, MT, USA",46.7224216667,-113.6720133333,Saffron-winged Meadowhawk,Sympetrum costiferum
143512166,2022-07-22,"Missoula County, MT, USA",46.7219533333,-113.67336,Common Whitetail,Plathemis lydia
143521779,2022-09-10,"Missoula County, MT, USA",46.7224866667,-113.67229,Seven-spotted Lady Beetle,Coccinella septempunctata
143535999,2022-09-10,"Missoula County, MT, USA",46.7221233333,-113.6724866667,Convergent Lady Beetle,Hippodamia convergens
143536055,2022-09-10,"Missoula County, MT, USA",46.7224866667,-113.67229,Convergent Lady Beetle,Hippodamia convergens
143536179,2022-09-10,"Missoula County, MT, USA",46.7215833333,-113.67387,Green Pubescent Ground Beetle,Chlaenius sericeus
143536612,2022-09-10,"Missoula County, MT, USA",46.7215833333,-113.67387,Fall Webworm Moth,Hyphantria cunea
143541382,2022-09-10,"Missoula County, MT, USA",46.7220983333,-113.672545,Western Honey Bee,Apis mellifera
143541666,2022-09-10,"Missoula County, MT, USA",46.722435,-113.673305,Yellow-legged Mud-dauber Wasp,Sceliphron caementarium
143541667,2022-09-10,"Missoula County, MT, USA",46.722085,-113.6725833333,Purplish Copper,Tharsalea helloides
143541668,2022-09-10,"Missoula County, MT, USA",46.7221733333,-113.6726116667,Purplish Copper,Tharsalea helloides
143541669,2022-09-10,"Missoula County, MT, USA",46.7221733333,-113.6726116667,Chrysopa oculata,Chrysopa oculata
143560943,2022-08-13,"Clark Fork Ln, Missoula, MT, US",46.88787,-114.04625,Mantis Europea,Mantis religiosa
143672019,2022-09-10,"Missoula County, MT, USA",46.7221766667,-113.6724483333,Western Honey Bee,Apis mellifera
143672180,2022-09-10,"Missoula County, MT, USA",46.722085,-113.6725833333,Black Meadowhawk,Sympetrum danae
143672181,2022-09-10,"Missoula County, MT, USA",46.7221383333,-113.672355,Black Meadowhawk,Sympetrum danae
143672297,2022-09-10,"Missoula County, MT, USA",46.72245,-113.6733083333,American Giant Water Bug,Lethocerus americanus
143678114,2022-09-10,"Missoula County, MT, USA",46.7219366667,-113.673785,Band-winged Meadowhawk,Sympetrum semicinctum
143678116,2022-09-10,"Missoula County, MT, USA",46.7223,-113.6735366667,Striped Meadowhawk,Sympetrum pallipes
143678117,2022-09-10,"Missoula County, MT, USA",46.7227033333,-113.6732366667,Variegated Meadowhawk,Sympetrum corruptum
143678119,2022-09-10,"Missoula County, MT, USA",46.7220033333,-113.6732583333,Black Meadowhawk,Sympetrum danae
143678120,2022-09-10,"Missoula County, MT, USA",46.722045,-113.6727116667,White-faced Meadowhawk,Sympetrum obtrusum
143678121,2022-09-10,"Missoula County, MT, USA",46.722315,-113.6734033333,Striped Meadowhawk,Sympetrum pallipes
143678495,2022-09-10,"Missoula County, MT, USA",46.7221383333,-113.672355,Striped Meadowhawk,Sympetrum pallipes
143678620,2022-09-10,"Missoula County, MT, USA",46.7221383333,-113.672355,Band-winged Meadowhawk,Sympetrum semicinctum
143678703,2022-09-10,"Missoula County, MT, USA",46.7222083333,-113.6724833333,Saffron-winged Meadowhawk,Sympetrum costiferum
143678912,2022-09-10,"Missoula County, MT, USA",46.721585,-113.6743083333,Saffron-winged Meadowhawk,Sympetrum costiferum
143679626,2022-09-10,"Missoula County, MT, USA",46.7220033333,-113.6732583333,Striped Meadowhawk,Sympetrum pallipes
143679627,2022-09-10,"Missoula County, MT, USA",46.7219866667,-113.6736633333,Striped Meadowhawk,Sympetrum pallipes
143679691,2022-09-10,"Missoula County, MT, USA",46.72245,-113.6733083333,Striped Meadowhawk,Sympetrum pallipes
143679771,2022-09-10,"Missoula County, MT, USA",46.722435,-113.673305,Purplish Copper,Tharsalea helloides
143679772,2022-09-10,"Missoula County, MT, USA",46.7226016667,-113.6723866667,Striped Meadowhawk,Sympetrum pallipes
143679773,2022-09-10,"Missoula County, MT, USA",46.72282,-113.67309,Woodland Skipper,Ochlodes sylvanoides
143679995,2022-09-10,"Missoula County, MT, USA",46.72202,-113.67297,Black Meadowhawk,Sympetrum danae
143679997,2022-09-10,"Missoula County, MT, USA",46.7206433333,-113.672745,Stenopogon inquinatus,Stenopogon inquinatus
143680145,2022-09-10,"Missoula County, MT, USA",46.7223033333,-113.6723083333,Common Flower Fly,Syrphus ribesii
143680556,2022-09-10,"Missoula County, MT, USA",46.7220416667,-113.6724233333,Polistes aurifer,Polistes aurifer
143680647,2022-09-10,"Missoula County, MT, USA",46.7220283333,-113.6725483333,Polistes aurifer,Polistes aurifer
143680648,2022-09-10,"Missoula County, MT, USA",46.7219683333,-113.6726566667,Nearctic Bumble Bee,Bombus vancouverensis nearcticus
143680862,2022-09-10,"Missoula County, MT, USA",46.7226683333,-113.672475,Ligated Furrow Bee,Halictus ligatus
143680863,2022-09-10,"Missoula County, MT, USA",46.722035,-113.6732466667,Ligated Furrow Bee,Halictus ligatus
143680928,2022-09-10,"Missoula County, MT, USA",46.7223033333,-113.6723083333,Ligated Furrow Bee,Halictus ligatus
143682126,2019-04-07,"Lake County, MT, USA",47.8765555556,-114.0347888889,Speckled Green Fruitworm Moth,Orthosia hibisci
143682134,2019-04-24,"Lake County, MT, USA",47.8765861111,-114.0342638889,Acerra normalis,Acerra normalis
143682143,2019-05-04,"Flathead County, MT, USA",48.1398555556,-113.9907916667,Nearctic Bumble Bee,Bombus vancouverensis nearcticus
143682148,2019-05-04,"Flathead County, MT, USA",48.1398805556,-113.9906083333,Nearctic Bumble Bee,Bombus vancouverensis nearcticus
143682157,2019-05-04,"Flathead County, MT, USA",48.1397861111,-113.9906777778,Nearctic Bumble Bee,Bombus vancouverensis nearcticus
143682168,2019-05-04,"Flathead County, MT, USA",48.1398583333,-113.9906222222,Nearctic Bumble Bee,Bombus vancouverensis nearcticus
143682179,2019-05-15,"Lake County, MT, USA",47.8810416667,-114.0309666667,Western Honey Bee,Apis mellifera
143682205,2019-05-23,"Lake County, MT, USA",47.9033805556,-114.0291277778,Painted Lady,Vanessa cardui
143682241,2019-06-15,"Lake County, MT, USA",47.87455,-114.0343333333,Ocean Spray Fairy Moth,Adela septentrionella
143682280,2019-07-09,"Lake County, MT, USA",47.7466694444,-113.8288027778,Shortwing Stonefly,Claassenia sabulosa
143682281,2019-07-09,"Lake County, MT, USA",47.7465944444,-113.8289333333,Northeastern Pine Sawyer Beetle,Monochamus notatus
143682282,2019-07-20,"Big Arm, MT, USA",47.7830694444,-114.2480916667,Yellow Velvet Beetle,Lepturobosca chrysocoma
143682285,2019-07-20,"Big Arm, MT, USA",47.7840388889,-114.2485888889,Western Sheep Moth,Hemileuca eglanterina
143682297,2019-07-20,"Lake County, MT, USA",47.7770055556,-114.2648777778,Pseudogaurotina cressoni,Pseudogaurotina cressoni
143682301,2019-07-20,"Lake County, MT, USA",47.7778777778,-114.2645416667,Dandelion Anthaxia Beetle,Anthaxia inornata
143682316,2019-09-07,"Lake County, MT, USA",47.8742416667,-114.0346305556,October Thorn,Tetracis jubararia
143682353,2019-09-16,"Flathead County, MT, USA",48.4629055556,-113.8161611111,Shortwing Stonefly,Claassenia sabulosa
143749962,2021-08-01,"Skalkaho Creek, Ravalli County, MT, USA",46.1283510356,-113.8552165516,Northwestern Phoenix Moth,Eulithis xylina
143749963,2022-06-30,"Hayes Creek, Ravalli County, MT, USA",46.1351766288,-114.2288237129,Western Tiger Swallowtail,Papilio rutulus
143803912,2022-12-06,"University of Montana, Missoula, MT, US",46.8585166667,-113.983825,Asian Lady Beetle,Harmonia axyridis
143838614,2022-07-22,"Missoula County, MT, USA",46.7221466667,-113.6720516667,Western Branded Skipper,Hesperia colorado
143838664,2022-07-22,"Missoula County, MT, USA",46.72191,-113.674235,Essex Skipper,Thymelicus lineola
143889535,2022-12-07,"River Road, Missoula, MT, USA",46.868607,-114.034676,Cabbage White,Pieris rapae
143912558,2022-07-22,"Missoula County, MT, USA",46.72253,-113.673275,Herald Moth,Scoliopteryx libatrix
144186174,2022-09-07,"Hamilton, MT 59840, USA",46.2551530793,-114.1637438536,Barberry Geometer Moth,Rheumaptera meadii
144379274,2022-07-22,"Missoula County, MT, USA",46.7215953277,-113.6729054005,Bunch Grass Locust,Pseudopomala brachyptera
144379275,2022-07-22,"Missoula County, MT, USA",46.7215953277,-113.6729054005,Saffron-winged Meadowhawk,Sympetrum costiferum
144379279,2022-07-22,"Missoula County, MT, USA",46.7215953277,-113.6729054005,Saffron-winged Meadowhawk,Sympetrum costiferum
144379281,2022-07-22,"Missoula County, MT, USA",46.7215953277,-113.6729054005,Common Whitetail,Plathemis lydia
144379285,2022-07-22,"Missoula County, MT, USA",46.7215953277,-113.6729054005,Neuweltlicher Linienschwärmer,Hyles lineata
144379290,2022-07-22,"Missoula County, MT, USA",46.7215953277,-113.6729054005,Western Forktail,Ischnura perparva
144379291,2022-07-22,"Missoula County, MT, USA",46.7215953277,-113.6729054005,Striped Meadowhawk,Sympetrum pallipes
144379292,2022-07-22,"Missoula County, MT, USA",46.7215953277,-113.6729054005,Four-spotted Skimmer,Libellula quadrimaculata
144379299,2022-07-22,"Missoula County, MT, USA",46.7215953277,-113.6729054005,soumračník čárečkovaný,Thymelicus lineola
144379301,2022-07-22,"Missoula County, MT, USA",46.7215953277,-113.6729054005,Transverse Lady Beetle,Coccinella transversoguttata
144379304,2022-07-22,"Missoula County, MT, USA",46.7215953277,-113.6729054005,Northern Spreadwing,Lestes disjunctus
144379305,2022-07-22,"Missoula County, MT, USA",46.7215953277,-113.6729054005,Bunch Grass Locust,Pseudopomala brachyptera
144379306,2022-07-22,"Missoula County, MT, USA",46.7215953277,-113.6729054005,Western White,Pontia occidentalis
144379307,2022-07-22,"Missoula County, MT, USA",46.7215953277,-113.6729054005,Siva Juniper Hairstreak,Callophrys gryneus siva
144379308,2022-07-22,"Missoula County, MT, USA",46.7215953277,-113.6729054005,Northern Blue,Plebejus idas
144379313,2022-07-22,"Missoula County, MT, USA",46.7215953277,-113.6729054005,Four-spotted Skimmer,Libellula quadrimaculata
144379314,2022-07-22,"Missoula County, MT, USA",46.7215953277,-113.6729054005,Common Whitetail,Plathemis lydia
144379315,2022-07-22,"Missoula County, MT, USA",46.7215953277,-113.6729054005,Field Crescent,Phyciodes pulchella
144379317,2022-07-22,"Missoula County, MT, USA",46.7215953277,-113.6729054005,Striped Meadowhawk,Sympetrum pallipes
144379319,2022-07-22,"Missoula County, MT, USA",46.7215953277,-113.6729054005,Common Whitetail,Plathemis lydia
144381002,2022-09-10,"Missoula County, MT, USA",46.7220416667,-113.6724233333,Nine-spotted Lady Beetle,Coccinella novemnotata
144381454,2022-09-10,"Missoula County, MT, USA",46.722435,-113.673305,Slender Meadow Katydid,Conocephalus fasciatus
144448680,2022-09-10,"Missoula County, MT, USA",46.7215953169,-113.6733989658,Black-margined Flower Fly,Syrphus opinator
144448682,2022-09-10,"Missoula County, MT, USA",46.7215953169,-113.6733989658,Prairie Tree Cricket,Oecanthus argentinus
144448683,2022-09-10,"Missoula County, MT, USA",46.7215953169,-113.6733989658,Lyre-tipped Spreadwing,Lestes unguiculatus
144448685,2022-09-10,"Missoula County, MT, USA",46.7215953169,-113.6733989658,Polistes aurifer,Polistes aurifer
144448686,2022-09-10,"Missoula County, MT, USA",46.7215953169,-113.6733989658,Western White,Pontia occidentalis
144448688,2022-09-10,"Missoula County, MT, USA",46.7215953169,-113.6733989658,Forked Globetail,Sphaerophoria sulphuripes
144448691,2022-09-10,"Missoula County, MT, USA",46.7215953169,-113.6733989658,Jagged Ambush Bug,Phymata americana
144448693,2022-09-10,"Missoula County, MT, USA",46.7215953169,-113.6733989658,Fall Webworm Moth,Hyphantria cunea
144448694,2022-09-10,"Missoula County, MT, USA",46.7215953169,-113.6733989658,Nine-spotted Lady Beetle,Coccinella novemnotata
144448695,2022-09-10,"Missoula County, MT, USA",46.7215953169,-113.6733989658,Western White,Pontia occidentalis
144448698,2022-09-10,"Missoula County, MT, USA",46.7215953169,-113.6733989658,Fall Webworm Moth,Hyphantria cunea
144448699,2022-09-10,"Missoula County, MT, USA",46.7215953169,-113.6733989658,Purplish Copper,Tharsalea helloides
144448700,2022-09-10,"Missoula County, MT, USA",46.7215953169,-113.6733989658,Striped Meadowhawk,Sympetrum pallipes
144448701,2022-09-10,"Missoula County, MT, USA",46.7215953169,-113.6733989658,Lyre-tipped Spreadwing,Lestes unguiculatus
144448703,2022-09-10,"Missoula County, MT, USA",46.7215953169,-113.6733989658,Black Meadowhawk,Sympetrum danae
144448706,2022-09-10,"Missoula County, MT, USA",46.7215953169,-113.6733989658,Green Pubescent Ground Beetle,Chlaenius sericeus
144448708,2022-09-10,"Missoula County, MT, USA",46.7215953169,-113.6733989658,White-faced Meadowhawk,Sympetrum obtrusum
144448714,2022-09-10,"Missoula County, MT, USA",46.7215953169,-113.6733989658,Yellow-legged Mud-dauber Wasp,Sceliphron caementarium
144448715,2022-09-10,"Missoula County, MT, USA",46.7215953169,-113.6733989658,Slender Meadow Katydid,Conocephalus fasciatus
144448716,2022-09-10,"Missoula County, MT, USA",46.7215953169,-113.6733989658,Lyre-tipped Spreadwing,Lestes unguiculatus
144448720,2022-09-10,"Missoula County, MT, USA",46.7215953169,-113.6733989658,Western White,Pontia occidentalis
144486103,2022-06-17,"Missoula County, MT, USA",46.7226883333,-113.6732416667,Snowberry Checkerspot,Euphydryas colon
144488760,2022-07-22,"Missoula County, MT, USA",46.72196,-113.6743266667,Two-striped Grasshopper,Melanoplus bivittatus
144497013,2022-07-22,"Missoula County, MT, USA",46.7225316667,-113.67227,Northern Spreadwing,Lestes disjunctus
144497015,2022-07-22,"Missoula County, MT, USA",46.7226183333,-113.673255,Northern Spreadwing,Lestes disjunctus
144497017,2022-07-22,"Missoula County, MT, USA",46.722645,-113.67316,Northern Spreadwing,Lestes disjunctus
144497019,2022-07-22,"Missoula County, MT, USA",46.7224383333,-113.6722716667,Northern Spreadwing,Lestes disjunctus
144497020,2022-07-22,"Missoula County, MT, USA",46.72253,-113.673275,Northern Spreadwing,Lestes disjunctus
144497336,2022-07-22,"Missoula County, MT, USA",46.7222333333,-113.67393,Northern Bluet,Enallagma annexum
144497878,2022-07-22,"Missoula County, MT, USA",46.7226183333,-113.673255,Pacific Forktail,Ischnura cervula
144497956,2022-07-22,"Missoula County, MT, USA",46.7226183333,-113.673255,Pacific Forktail,Ischnura cervula
144501133,2022-07-22,"Missoula County, MT, USA",46.7219233333,-113.6741966667,Clear-winged Grasshopper,Camnula pellucida
144501188,2022-07-22,"Missoula County, MT, USA",46.721995,-113.673655,Saffron-winged Meadowhawk,Sympetrum costiferum
144509888,2022-09-10,"Missoula County, MT, USA",46.7219783333,-113.6729933333,Carolina Grasshopper,Dissosteira carolina
144510395,2022-09-10,"Missoula County, MT, USA",46.7228033333,-113.6732233333,Two-striped Grasshopper,Melanoplus bivittatus
144510850,2022-09-10,"Missoula County, MT, USA",46.7227833333,-113.6732183333,Western Forktail,Ischnura perparva
144552163,2022-06-10,"Ravalli County, MT, USA",46.5755654451,-114.2345824669,Common Alpine,Erebia epipsodea
